idx,tt_abstract,tt_add,tt_add_assign,tt_and,tt_assign,tt_at,tt_bang,tt_bitand,tt_bitor,tt_boolean,tt_break,tt_byte,tt_caret,tt_case,tt_catch,tt_charliteral,tt_class,tt_colon,tt_comma,tt_dec,tt_default,tt_div,tt_div_assign,tt_dot,tt_double,tt_ellipsis,tt_else,tt_enum,tt_equal,tt_extends,tt_false,tt_final,tt_finally,tt_float,tt_floatliteral,tt_for,tt_ge,tt_gt,tt_identifier,tt_if,tt_implements,tt_import,tt_inc,tt_instanceof,tt_int,tt_intliteral,tt_lbrace,tt_lbrack,tt_le,tt_long,tt_lparen,tt_lshift,tt_lshift_assign,tt_lt,tt_mod,tt_mod_assign,tt_mul,tt_mul_assign,tt_multicomment,tt_new,tt_notequal,tt_nullliteral,tt_or,tt_package,tt_private,tt_public,tt_question,tt_rbrace,tt_rbrack,tt_return,tt_rparen,tt_rshift,tt_rshift_assign,tt_semi,tt_singlecomment,tt_static,tt_stringliteral,tt_sub,tt_sub_assign,tt_switch,tt_this,tt_throw,tt_throws,tt_tilde,tt_true,tt_try,tt_ushift,tt_void,tt_while,tv_abstract,tv_add,tv_add_assign,tv_and,tv_assign,tv_at,tv_bang,tv_bitand,tv_bitor,tv_boolean,tv_break,tv_byte,tv_caret,tv_case,tv_catch,tv_charliteral,tv_class,tv_colon,tv_comma,tv_dec,tv_default,tv_div,tv_div_assign,tv_dot,tv_double,tv_ellipsis,tv_else,tv_enum,tv_equal,tv_extends,tv_false,tv_final,tv_finally,tv_float,tv_floatliteral,tv_for,tv_ge,tv_gt,tv_identifier,tv_if,tv_implements,tv_import,tv_inc,tv_instanceof,tv_int,tv_intliteral,tv_lbrace,tv_lbrack,tv_le,tv_long,tv_lparen,tv_lshift,tv_lshift_assign,tv_lt,tv_mod,tv_mod_assign,tv_mul,tv_mul_assign,tv_multicomment,tv_new,tv_notequal,tv_nullliteral,tv_or,tv_package,tv_private,tv_public,tv_question,tv_rbrace,tv_rbrack,tv_return,tv_rparen,tv_rshift,tv_rshift_assign,tv_semi,tv_singlecomment,tv_static,tv_stringliteral,tv_sub,tv_sub_assign,tv_switch,tv_this,tv_throw,tv_throws,tv_tilde,tv_true,tv_try,tv_ushift,tv_void,tv_while,label
588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374751989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37938503,0,0,0,0,0,0,0,0.158754806,0,0,0.730919816,0.090613999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273330125,0,0,0,0,0.09023752,0,0,0,0,0.255182319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250780916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30465757,0,0,0,0,0,0.3066961,0,0.212474793,0,0,0.652167287,0.121276269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365820495,0,0,0,0,0.120772396,0,0,0,0,0.341531774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20915918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254094006,0,0,0,0,0,0,0,0.177210667,0,0,0.815892076,0.101148227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305105811,0,0,0,0,0.100727981,0,0,0,0,0.284848253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580350668,0,0,0,0,0,0,0,0.303561851,0,0,0,0.173266901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522646217,0,0,0,0,0.172547019,0,0,0,0,0.487945022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425860588,0,0,0,0,0,0.428710114,0,0.297004405,0,0,0,0.169524044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511356179,0,0,0,0,0.168819713,0,0,0,0,0.477404589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335649071,0,0,0,0,0,0,0,0.351133406,0,0,0,0.200419772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604550754,0,0,0,0,0.199587077,0,0,0,0,0.564411492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28892964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28663473,0,0,0,0,0,0.216414499,0,0.149928955,0,0,0,0.085576384,0,0,0.440110061,0,0,0,0,0,0,0,0,0,0,0,0.258134548,0.259223612,0,0,0,0.085220835,0.342118362,0,0,0,0.240995656,0,0,0,0,0,0,0.497804468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
595,0,0,0,0,0,0,0,0,0,0,0,0.569853702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304786693,0,0,0,0,0,0,0,0.212564846,0.358600285,0,0,0.12132767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365975541,0,0,0.358600285,0,0.120823583,0,0,0,0,0.341676526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485570641,0,0,0,0,0,0,0,0.282600601,0.465306758,0,0,0,0,0,0,0,0.194709011,0,0,0,0.111135924,0,0,0.285780004,0,0,0,0,0,0,0,0,0,0,0,0.335232928,0.336647268,0,0,0,0.110674182,0,0,0,0,0.312975074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544928608,0,0,0,0,0,0,0,0,0,0,0,0,0.352872321,0,0,0,0,0,0,0,0.246100805,0,0,0.37768926,0.14046931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423714819,0,0,0,0,0.139885694,0,0,0,0,0.395582193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580350668,0,0,0,0,0,0,0,0.303561851,0,0,0,0.173266901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522646217,0,0,0,0,0.172547019,0,0,0,0,0.487945022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253274244,0,0,0,0,0,0,0.475149779,0,0,0,0,0,0,0,0,0,0,0,0,0.615373107,0,0,0,0,0,0,0,0.214587272,0,0,0,0.122482029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369457576,0,0,0,0,0.121973146,0,0,0,0,0.34492737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363962397,0,0,0,0,0,0,0,0,0,0,0,0,0.470995008,0,0,0,0,0,0,0,0.274117628,0.361071517,0,0,0,0,0,0,0,0.188864327,0,0,0,0.107799898,0,0,0.277201593,0,0,0,0,0,0,0,0,0,0,0,0.325170062,0.326541947,0,0,0,0.107352016,0,0,0,0,0.303580334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406604091,0,0,0,0,0,0,0,0.425361759,0,0,0,0.242787799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732350634,0,0,0,0,0.241779075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406604091,0,0,0,0,0,0,0,0.425361759,0,0,0,0.242787799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732350634,0,0,0,0,0.241779075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540977102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565994997,0,0,0,0,0,0,0,0.19736859,0,0,0,0.112653957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339811956,0,0,0,0,0.112185908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455291468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411446269,0.50850497,0,0,0,0,0,0,0,0,0,0,0,0,0.21952396,0,0,0,0,0,0,0,0.229651152,0,0,0,0.131080184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395393246,0,0,0,0,0.130535578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529761146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479415091,0,0,0,0,0,0,0,0.27901809,0.367526473,0,0,0,0,0,0,0,0.192240697,0,0,0,0.109727061,0,0,0.282157188,0,0,0,0,0,0,0,0,0,0,0,0.3309832,0.33237961,0,0,0,0.109271172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443462403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52036695,0,0,0,0,0,0,0,0,0,0,0,0,0.224644832,0,0,0,0,0,0,0,0.235008263,0,0,0.360665609,0.134137914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40461665,0,0,0,0,0.133580603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542118972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414082127,0,0,0,0,0,0,0,0.288789851,0,0,0,0.164835345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49721308,0,0,0,0,0.164150494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666182777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414082127,0,0,0,0,0,0,0,0.288789851,0,0,0,0.164835345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49721308,0,0,0,0,0.164150494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666182777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
609,0,0,0,0,0.235467906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308312668,0,0,0,0,0,0,0.190712957,0,0,0,0,0,0,0,0,0,0,0.838669664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135683065,0,0,0,0.30224168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272159894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179659283,0,0,0,0,0.945331441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
611,0,0,0,0,0,0,0,0,0,0.474856483,0,0,0,0,0,0,0.377715383,0,0.231337033,0,0,0,0,0.179076123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093678817,0,0,0,0,0.496658648,0,0,0,0,0,0,0.223746629,0,0,0,0,0,0,0,0,0.312873143,0,0,0,0,0,0,0,0,0,0,0.222817017,0,0,0.123679274,0,0,0.279133754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
612,0,0,0,0,0,0,0,0,0,0,0,0.512636849,0,0,0,0,0.368505921,0,0.22569657,0,0,0,0,0.174709886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091394738,0,0,0,0,0.48454911,0,0,0,0,0,0,0.218291236,0,0,0,0,0,0,0,0,0.305244666,0,0,0,0,0,0,0,0,0,0,0.217384289,0,0,0.120663724,0,0,0.272327911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422077504,0,0.25850723,0,0,0,0,0.200108352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209362514,0,0,0,0,0.554990482,0,0,0,0,0,0,0.250025344,0,0,0,0,0,0,0,0,0.349619637,0,0,0,0,0,0,0,0,0,0,0.24898655,0,0,0.138205224,0,0,0.311917606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422077504,0,0.25850723,0,0,0,0,0.200108352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209362514,0,0,0,0,0.554990482,0,0,0,0,0,0,0.250025344,0,0,0,0,0,0,0,0,0.349619637,0,0,0,0,0,0,0,0,0,0,0.24898655,0,0,0.138205224,0,0,0.311917606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398629323,0,0.244146066,0,0,0,0,0.188991492,0.37060149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098865773,0,0,0,0,0.524158427,0,0,0,0,0,0,0.236135385,0,0,0,0,0,0,0,0,0.330196796,0,0,0,0,0,0,0,0,0,0,0.2351543,0,0,0.130527343,0,0,0.294589271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345090151,0,0.211355256,0,0,0,0,0.163608391,0,0,0,0,0,0,0,0,0,0.594564888,0,0,0,0,0.085587292,0,0,0,0,0.453759671,0,0,0,0,0,0,0.204420475,0,0,0,0,0,0,0,0,0.285848671,0,0,0,0,0,0,0,0,0,0,0.203571158,0,0,0.112996455,0,0,0.255023527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422077504,0,0.25850723,0,0,0,0,0.200108352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209362514,0,0,0,0,0.554990482,0,0,0,0,0,0,0.250025344,0,0,0,0,0,0,0,0,0.349619637,0,0,0,0,0,0,0,0,0,0,0.24898655,0,0,0.138205224,0,0,0.311917606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422077504,0,0.25850723,0,0,0,0,0.200108352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209362514,0,0,0,0,0.554990482,0,0,0,0,0,0,0.250025344,0,0,0,0,0,0,0,0,0.349619637,0,0,0,0,0,0,0,0,0,0,0.24898655,0,0,0.138205224,0,0,0.311917606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422077504,0,0.25850723,0,0,0,0,0.200108352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209362514,0,0,0,0,0.554990482,0,0,0,0,0,0,0.250025344,0,0,0,0,0,0,0,0,0.349619637,0,0,0,0,0,0,0,0,0,0,0.24898655,0,0,0.138205224,0,0,0.311917606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
